mkdir: cannot create directory `/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability': File exists
2016/9/28 07:56:25 -- # 9900000 sequences processed
2016/9/28 07:56:25 -- # 10000000 sequences processed
2016/9/28 07:56:25 -- # 10100000 sequences processed
2016/9/28 07:56:25 -- # 10200000 sequences processed
2016/9/28 07:56:25 -- # 10300000 sequences processed
2016/9/28 07:56:25 -- # 10400000 sequences processed
2016/9/28 07:56:25 -- # 10500000 sequences processed
2016/9/28 07:56:25 -- # 10600000 sequences processed
2016/9/28 07:56:25 -- # 10700000 sequences processed
2016/9/28 07:56:25 -- # 10800000 sequences processed
2016/9/28 07:56:25 -- # 10900000 sequences processed
2016/9/28 07:56:25 -- # 11000000 sequences processed
2016/9/28 07:56:25 -- # 11100000 sequences processed
2016/9/28 07:56:25 -- # 11200000 sequences processed
2016/9/28 07:56:25 -- # 11300000 sequences processed
2016/9/28 07:56:25 -- # 11400000 sequences processed
2016/9/28 07:56:26 -- # 11500000 sequences processed
2016/9/28 07:56:26 -- # 11600000 sequences processed
2016/9/28 07:56:26 -- # 11700000 sequences processed
2016/9/28 07:56:26 -- # 11800000 sequences processed
2016/9/28 07:56:26 -- # 11900000 sequences processed
2016/9/28 07:56:27 -- Total 11945249 sequences processed... done
2016/9/28 07:56:27 -- [GEMMapper terminated successfully in 26s. (+54s. loading)]

#################################################################
# Test multi-threading - 8 threads - T2
#################################################################
2595810.GEM-Scalability.catwoman.t8
2016/9/28 07:56:27 -- [Opening input file '/tmp/data/datasets/gcat_set_039_1.fastq']
2016/9/28 07:56:27 -- [Outputting to '/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595810.GEM-Scalability.catwoman.t8.sam']
2016/9/28 07:56:27 -- [Loading GEM index '/tmp/data/indexes/HG_index_GEM/index.gem']
2016/9/28 07:57:03 -- [SE::Mapping Sequences]
2016/9/28 07:57:16 -- # 100000 sequences processed
2016/9/28 07:57:16 -- # 200000 sequences processed
2016/9/28 07:57:16 -- # 300000 sequences processed
2016/9/28 07:57:16 -- # 400000 sequences processed
2016/9/28 07:57:16 -- # 500000 sequences processed
2016/9/28 07:57:16 -- # 600000 sequences processed
2016/9/28 07:57:16 -- # 700000 sequences processed
2016/9/28 07:57:17 -- # 800000 sequences processed
2016/9/28 07:57:23 -- # 900000 sequences processed
2016/9/28 07:57:23 -- # 1000000 sequences processed
2016/9/28 07:57:23 -- # 1100000 sequences processed
2016/9/28 07:57:23 -- # 1200000 sequences processed
2016/9/28 07:57:23 -- # 1300000 sequences processed
2016/9/28 07:57:23 -- # 1400000 sequences processed
2016/9/28 07:57:23 -- # 1500000 sequences processed
2016/9/28 07:57:24 -- # 1600000 sequences processed
2016/9/28 07:57:30 -- # 1700000 sequences processed
2016/9/28 07:57:30 -- # 1800000 sequences processed
2016/9/28 07:57:30 -- # 1900000 sequences processed
2016/9/28 07:57:30 -- # 2000000 sequences processed
2016/9/28 07:57:30 -- # 2100000 sequences processed
2016/9/28 07:57:31 -- # 2200000 sequences processed
2016/9/28 07:57:31 -- # 2300000 sequences processed
2016/9/28 07:57:32 -- # 2400000 sequences processed
2016/9/28 07:57:36 -- # 2500000 sequences processed
2016/9/28 07:57:37 -- # 2600000 sequences processed
2016/9/28 07:57:37 -- # 2700000 sequences processed
2016/9/28 07:57:37 -- # 2800000 sequences processed
2016/9/28 07:57:37 -- # 2900000 sequences processed
2016/9/28 07:57:38 -- # 3000000 sequences processed
2016/9/28 07:57:38 -- # 3100000 sequences processed
2016/9/28 07:57:39 -- # 3200000 sequences processed
2016/9/28 07:57:43 -- # 3300000 sequences processed
2016/9/28 07:57:44 -- # 3400000 sequences processed
2016/9/28 07:57:44 -- # 3500000 sequences processed
2016/9/28 07:57:44 -- # 3600000 sequences processed
2016/9/28 07:57:45 -- # 3700000 sequences processed
2016/9/28 07:57:45 -- # 3800000 sequences processed
2016/9/28 07:57:45 -- # 3900000 sequences processed
2016/9/28 07:57:46 -- # 4000000 sequences processed
2016/9/28 07:57:50 -- # 4100000 sequences processed
2016/9/28 07:57:51 -- # 4200000 sequences processed
2016/9/28 07:57:51 -- # 4300000 sequences processed
2016/9/28 07:57:51 -- # 4400000 sequences processed
2016/9/28 07:57:52 -- # 4500000 sequences processed
2016/9/28 07:57:52 -- # 4600000 sequences processed
2016/9/28 07:57:52 -- # 4700000 sequences processed
2016/9/28 07:57:54 -- # 4800000 sequences processed
2016/9/28 07:57:56 -- # 4900000 sequences processed
2016/9/28 07:57:58 -- # 5000000 sequences processed
2016/9/28 07:57:58 -- # 5100000 sequences processed
2016/9/28 07:57:58 -- # 5200000 sequences processed
2016/9/28 07:57:59 -- # 5300000 sequences processed
2016/9/28 07:57:59 -- # 5400000 sequences processed
2016/9/28 07:57:59 -- # 5500000 sequences processed
2016/9/28 07:58:01 -- # 5600000 sequences processed
2016/9/28 07:58:03 -- # 5700000 sequences processed
2016/9/28 07:58:05 -- # 5800000 sequences processed
2016/9/28 07:58:05 -- # 5900000 sequences processed
2016/9/28 07:58:05 -- # 6000000 sequences processed
2016/9/28 07:58:06 -- # 6100000 sequences processed
2016/9/28 07:58:06 -- # 6200000 sequences processed
2016/9/28 07:58:06 -- # 6300000 sequences processed
2016/9/28 07:58:09 -- # 6400000 sequences processed
2016/9/28 07:58:09 -- # 6500000 sequences processed
2016/9/28 07:58:11 -- # 6600000 sequences processed
2016/9/28 07:58:12 -- # 6700000 sequences processed
2016/9/28 07:58:12 -- # 6800000 sequences processed
2016/9/28 07:58:13 -- # 6900000 sequences processed
2016/9/28 07:58:13 -- # 7000000 sequences processed
2016/9/28 07:58:13 -- # 7100000 sequences processed
2016/9/28 07:58:16 -- # 7200000 sequences processed
2016/9/28 07:58:16 -- # 7300000 sequences processed
2016/9/28 07:58:18 -- # 7400000 sequences processed
2016/9/28 07:58:18 -- # 7500000 sequences processed
2016/9/28 07:58:19 -- # 7600000 sequences processed
2016/9/28 07:58:20 -- # 7700000 sequences processed
2016/9/28 07:58:20 -- # 7800000 sequences processed
2016/9/28 07:58:21 -- # 7900000 sequences processed
2016/9/28 07:58:22 -- # 8000000 sequences processed
2016/9/28 07:58:23 -- # 8100000 sequences processed
2016/9/28 07:58:25 -- # 8200000 sequences processed
2016/9/28 07:58:25 -- # 8300000 sequences processed
2016/9/28 07:58:26 -- # 8400000 sequences processed
2016/9/28 07:58:27 -- # 8500000 sequences processed
2016/9/28 07:58:27 -- # 8600000 sequences processed
2016/9/28 07:58:28 -- # 8700000 sequences processed
2016/9/28 07:58:29 -- # 8800000 sequences processed
2016/9/28 07:58:31 -- # 8900000 sequences processed
2016/9/28 07:58:32 -- # 9000000 sequences processed
2016/9/28 07:58:32 -- # 9100000 sequences processed
2016/9/28 07:58:33 -- # 9200000 sequences processed
2016/9/28 07:58:34 -- # 9300000 sequences processed
2016/9/28 07:58:34 -- # 9400000 sequences processed
2016/9/28 07:58:35 -- # 9500000 sequences processed
2016/9/28 07:58:36 -- # 9600000 sequences processed
2016/9/28 07:58:38 -- # 9700000 sequences processed
2016/9/28 07:58:39 -- # 9800000 sequences processed
2016/9/28 07:58:39 -- # 9900000 sequences processed
2016/9/28 07:58:40 -- # 10000000 sequences processed
2016/9/28 07:58:41 -- # 10100000 sequences processed
2016/9/28 07:58:41 -- # 10200000 sequences processed
2016/9/28 07:58:42 -- # 10300000 sequences processed
2016/9/28 07:58:42 -- # 10400000 sequences processed
2016/9/28 07:58:45 -- # 10500000 sequences processed
2016/9/28 07:58:46 -- # 10600000 sequences processed
2016/9/28 07:58:46 -- # 10700000 sequences processed
2016/9/28 07:58:47 -- # 10800000 sequences processed
2016/9/28 07:58:48 -- # 10900000 sequences processed
2016/9/28 07:58:48 -- # 11000000 sequences processed
2016/9/28 07:58:49 -- # 11100000 sequences processed
2016/9/28 07:58:49 -- # 11200000 sequences processed
2016/9/28 07:58:53 -- # 11300000 sequences processed
2016/9/28 07:58:53 -- # 11400000 sequences processed
2016/9/28 07:58:53 -- # 11500000 sequences processed
2016/9/28 07:58:53 -- # 11600000 sequences processed
2016/9/28 07:58:54 -- # 11700000 sequences processed
2016/9/28 07:58:54 -- # 11800000 sequences processed
2016/9/28 07:58:54 -- # 11900000 sequences processed
2016/9/28 07:58:54 -- Total 11945249 sequences processed... done
2016/9/28 07:58:54 -- [GEMMapper terminated successfully in 111s. (+36s. loading)]


 Performance counter stats for 'bin/gem-mapper -t 8 -I /tmp/data/indexes/HG_index_GEM/index.gem -i /tmp/data/datasets/gcat_set_039_1.fastq -o /scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595810.GEM-Scalability.catwoman.t8.sam':

S0       16         1611671012 cache-misses                                                  (22.51%)
S0       16       576341783593 cycles                    #    0.000 GHz                      (21.96%)
S0       16       657433210907 instructions              #   17.64  insns per cycle        
                                             #    0.06  stalled cycles per insn  (27.37%)
S0       16              46574 cs                                                            (100.00%)
S0       16                945 migrations                                                    (100.00%)
S0       16               9315 faults                                                      
S0       16    <not supported> bus-cycles              
S0       16       656923343030 idle-cycles-frontend      #  1763.04% frontend cycles idle     (17.40%)
S0       16       299026778109 idle-cycles-backend       #  802.52% backend  cycles idle     (15.74%)
S0       16       242481496942 L1-dcache-loads                                               (22.86%)
S0       16         3351711294 L1-dcache-load-misses     #   19.99% of all L1-dcache hits    (24.90%)
S0       16         3885708596 L1-dcache-stores                                              (27.15%)
S0       16    <not supported> L1-dcache-store-misses  
S0       16                  0 L1-dcache-prefetch-misses                                     (24.14%)
S0       16         1569468655 L1-icache-load-misses                                         (27.39%)
S0       16         5120930015 LLC-loads                                                     (14.45%)
S0       16         1363149652 LLC-stores                                                    (10.31%)
S0       16    <not supported> LLC-prefetches          
S0       16       248175113306 dTLB-loads                                                    (16.44%)
S0       16          183570714 dTLB-load-misses          #    1.19% of all dTLB cache hits   (17.93%)
S0       16    <not supported> dTLB-stores             
S0       16    <not supported> dTLB-store-misses       
S0       16       130503010172 iTLB-loads                                                    (15.45%)
S0       16             182726 iTLB-load-misses          #    0.00% of all iTLB cache hits   (11.62%)
S0       16        53542141971 branch-loads                                                  (17.33%)
S0       16         1376689601 branch-load-misses                                            (23.90%)
S1       16         1712508971 cache-misses                                                  (22.10%)
S1       16       656833425191 cycles                    #    0.000 GHz                      (21.52%)
S1       16       740138027862 instructions              #    0.00  insns per cycle          (27.05%)
S1       16              28747 cs                                                            (100.00%)
S1       16                156 migrations                                                    (100.00%)
S1       16              15036 faults                                                      
S1       16    <not supported> bus-cycles              
S1       16       696918704173 idle-cycles-frontend      #    0.00% frontend cycles idle     (17.07%)
S1       16       340228630125 idle-cycles-backend       #    0.00% backend  cycles idle     (16.00%)
S1       16       278939007438 L1-dcache-loads                                               (21.27%)
S1       16         4043966717 L1-dcache-load-misses                                         (26.54%)
S1       16         5731225502 L1-dcache-stores                                              (27.17%)
S1       16    <not supported> L1-dcache-store-misses  
S1       16                  0 L1-dcache-prefetch-misses                                     (27.66%)
S1       16         1603380878 L1-icache-load-misses                                         (27.12%)
S1       16         7079639255 LLC-loads                                                     (11.44%)
S1       16         2718867487 LLC-stores                                                    (11.93%)
S1       16    <not supported> LLC-prefetches          
S1       16       258389108957 dTLB-loads                                                    (17.68%)
S1       16          179865881 dTLB-load-misses                                              (17.38%)
S1       16    <not supported> dTLB-stores             
S1       16    <not supported> dTLB-store-misses       
S1       16       148827210461 iTLB-loads                                                    (16.77%)
S1       16              34155 iTLB-load-misses                                              (11.00%)
S1       16        73541697192 branch-loads                                                  (16.44%)
S1       16         1632158769 branch-load-misses                                            (21.36%)
S2       16         1625406902 cache-misses                                                  (20.94%)
S2       16       565381589502 cycles                    #    0.000 GHz                      (21.69%)
S2       16       678410238064 instructions              #    0.00  insns per cycle          (27.73%)
S2       16              39719 cs                                                            (100.00%)
S2       16               4022 migrations                                                    (100.00%)
S2       16               8621 faults                                                      
S2       16    <not supported> bus-cycles              
S2       16       612663760317 idle-cycles-frontend      #    0.00% frontend cycles idle     (17.39%)
S2       16       304101874563 idle-cycles-backend       #    0.00% backend  cycles idle     (17.42%)
S2       16       268647107209 L1-dcache-loads                                               (22.93%)
S2       16         3347282502 L1-dcache-load-misses                                         (28.84%)
S2       16         3795374704 L1-dcache-stores                                              (29.16%)
S2       16    <not supported> L1-dcache-store-misses  
S2       16                  0 L1-dcache-prefetch-misses                                     (29.25%)
S2       16         1498286467 L1-icache-load-misses                                         (29.29%)
S2       16         4881291118 LLC-loads                                                     (11.40%)
S2       16         1280287762 LLC-stores                                                    (10.92%)
S2       16    <not supported> LLC-prefetches          
S2       16       255472120139 dTLB-loads                                                    (15.69%)
S2       16          209241705 dTLB-load-misses                                              (15.58%)
S2       16    <not supported> dTLB-stores             
S2       16    <not supported> dTLB-store-misses       
S2       16       149119662382 iTLB-loads                                                    (15.70%)
S2       16              34683 iTLB-load-misses                                              (10.44%)
S2       16        57580761971 branch-loads                                                  (15.66%)
S2       16         1442341665 branch-load-misses                                            (20.50%)
S3       16         1488888428 cache-misses                                                  (22.20%)
S3       16       586131612894 cycles                    #    0.000 GHz                      (21.82%)
S3       16       697088205742 instructions              #    0.00  insns per cycle          (28.66%)
S3       16              16400 cs                                                            (100.00%)
S3       16                310 migrations                                                    (100.00%)
S3       16              70225 faults                                                      
S3       16    <not supported> bus-cycles              
S3       16       704767883873 idle-cycles-frontend      #    0.00% frontend cycles idle     (18.69%)
S3       16       323095834536 idle-cycles-backend       #    0.00% backend  cycles idle     (16.88%)
S3       16       283190907515 L1-dcache-loads                                               (22.97%)
S3       16         3541752355 L1-dcache-load-misses                                         (26.65%)
S3       16         4144828342 L1-dcache-stores                                              (26.87%)
S3       16    <not supported> L1-dcache-store-misses  
S3       16                  0 L1-dcache-prefetch-misses                                     (25.40%)
S3       16         1513682884 L1-icache-load-misses                                         (25.95%)
S3       16         4729618848 LLC-loads                                                     (13.10%)
S3       16         1328832381 LLC-stores                                                    (11.40%)
S3       16    <not supported> LLC-prefetches          
S3       16       224541578195 dTLB-loads                                                    (17.37%)
S3       16          167440247 dTLB-load-misses                                              (16.58%)
S3       16    <not supported> dTLB-stores             
S3       16    <not supported> dTLB-store-misses       
S3       16       133729223673 iTLB-loads                                                    (16.38%)
S3       16              32823 iTLB-load-misses                                              (11.62%)
S3       16        55815580642 branch-loads                                                  (16.87%)
S3       16         1415667738 branch-load-misses                                            (22.63%)

     147.482610896 seconds time elapsed

#################################################################
# Test multi-threading - 16 threads - T3
#################################################################
2595810.GEM-Scalability.catwoman.t16
2016/9/28 07:58:54 -- [Opening input file '/tmp/data/datasets/gcat_set_039_1.fastq']
2016/9/28 07:58:54 -- [Outputting to '/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595810.GEM-Scalability.catwoman.t16.sam']
2016/9/28 07:58:54 -- [Loading GEM index '/tmp/data/indexes/HG_index_GEM/index.gem']
2016/9/28 07:59:45 -- [SE::Mapping Sequences]
2016/9/28 07:59:53 -- # 100000 sequences processed
2016/9/28 07:59:53 -- # 200000 sequences processed
2016/9/28 07:59:53 -- # 300000 sequences processed
2016/9/28 07:59:53 -- # 400000 sequences processed
2016/9/28 07:59:53 -- # 500000 sequences processed
2016/9/28 07:59:53 -- # 600000 sequences processed
2016/9/28 07:59:53 -- # 700000 sequences processed
2016/9/28 07:59:53 -- # 800000 sequences processed
2016/9/28 07:59:53 -- # 900000 sequences processed
2016/9/28 07:59:53 -- # 1000000 sequences processed
2016/9/28 07:59:53 -- # 1100000 sequences processed
2016/9/28 07:59:53 -- # 1200000 sequences processed
2016/9/28 07:59:54 -- # 1300000 sequences processed
2016/9/28 07:59:54 -- # 1400000 sequences processed
2016/9/28 07:59:54 -- # 1500000 sequences processed
2016/9/28 07:59:54 -- # 1600000 sequences processed
2016/9/28 08:00:00 -- # 1700000 sequences processed
2016/9/28 08:00:00 -- # 1800000 sequences processed
2016/9/28 08:00:00 -- # 1900000 sequences processed
2016/9/28 08:00:00 -- # 2000000 sequences processed
2016/9/28 08:00:00 -- # 2100000 sequences processed
2016/9/28 08:00:00 -- # 2200000 sequences processed
2016/9/28 08:00:00 -- # 2300000 sequences processed
2016/9/28 08:00:00 -- # 2400000 sequences processed
2016/9/28 08:00:00 -- # 2500000 sequences processed
2016/9/28 08:00:01 -- # 2600000 sequences processed
2016/9/28 08:00:01 -- # 2700000 sequences processed
2016/9/28 08:00:01 -- # 2800000 sequences processed
2016/9/28 08:00:01 -- # 2900000 sequences processed
2016/9/28 08:00:01 -- # 3000000 sequences processed
2016/9/28 08:00:01 -- # 3100000 sequences processed
2016/9/28 08:00:01 -- # 3200000 sequences processed
2016/9/28 08:00:06 -- # 3300000 sequences processed
2016/9/28 08:00:06 -- # 3400000 sequences processed
2016/9/28 08:00:07 -- # 3500000 sequences processed
2016/9/28 08:00:07 -- # 3600000 sequences processed
2016/9/28 08:00:07 -- # 3700000 sequences processed
2016/9/28 08:00:07 -- # 3800000 sequences processed
2016/9/28 08:00:08 -- # 3900000 sequences processed
2016/9/28 08:00:08 -- # 4000000 sequences processed
2016/9/28 08:00:08 -- # 4100000 sequences processed
2016/9/28 08:00:08 -- # 4200000 sequences processed
2016/9/28 08:00:08 -- # 4300000 sequences processed
2016/9/28 08:00:08 -- # 4400000 sequences processed
2016/9/28 08:00:08 -- # 4500000 sequences processed
2016/9/28 08:00:08 -- # 4600000 sequences processed
2016/9/28 08:00:08 -- # 4700000 sequences processed
2016/9/28 08:00:09 -- # 4800000 sequences processed
2016/9/28 08:00:13 -- # 4900000 sequences processed
2016/9/28 08:00:13 -- # 5000000 sequences processed
2016/9/28 08:00:14 -- # 5100000 sequences processed
2016/9/28 08:00:14 -- # 5200000 sequences processed
2016/9/28 08:00:14 -- # 5300000 sequences processed
2016/9/28 08:00:15 -- # 5400000 sequences processed
2016/9/28 08:00:15 -- # 5500000 sequences processed
2016/9/28 08:00:15 -- # 5600000 sequences processed
2016/9/28 08:00:15 -- # 5700000 sequences processed
2016/9/28 08:00:15 -- # 5800000 sequences processed
2016/9/28 08:00:15 -- # 5900000 sequences processed
2016/9/28 08:00:16 -- # 6000000 sequences processed
2016/9/28 08:00:16 -- # 6100000 sequences processed
2016/9/28 08:00:16 -- # 6200000 sequences processed
2016/9/28 08:00:16 -- # 6300000 sequences processed
2016/9/28 08:00:16 -- # 6400000 sequences processed
2016/9/28 08:00:20 -- # 6500000 sequences processed
2016/9/28 08:00:20 -- # 6600000 sequences processed
2016/9/28 08:00:21 -- # 6700000 sequences processed
2016/9/28 08:00:21 -- # 6800000 sequences processed
2016/9/28 08:00:22 -- # 6900000 sequences processed
2016/9/28 08:00:22 -- # 7000000 sequences processed
2016/9/28 08:00:22 -- # 7100000 sequences processed
2016/9/28 08:00:22 -- # 7200000 sequences processed
2016/9/28 08:00:22 -- # 7300000 sequences processed
2016/9/28 08:00:22 -- # 7400000 sequences processed
2016/9/28 08:00:23 -- # 7500000 sequences processed
2016/9/28 08:00:23 -- # 7600000 sequences processed
2016/9/28 08:00:23 -- # 7700000 sequences processed
2016/9/28 08:00:23 -- # 7800000 sequences processed
2016/9/28 08:00:23 -- # 7900000 sequences processed
2016/9/28 08:00:23 -- # 8000000 sequences processed
2016/9/28 08:00:26 -- # 8100000 sequences processed
2016/9/28 08:00:27 -- # 8200000 sequences processed
2016/9/28 08:00:28 -- # 8300000 sequences processed
2016/9/28 08:00:28 -- # 8400000 sequences processed
2016/9/28 08:00:29 -- # 8500000 sequences processed
2016/9/28 08:00:29 -- # 8600000 sequences processed
2016/9/28 08:00:29 -- # 8700000 sequences processed
2016/9/28 08:00:29 -- # 8800000 sequences processed
2016/9/28 08:00:29 -- # 8900000 sequences processed
2016/9/28 08:00:29 -- # 9000000 sequences processed
2016/9/28 08:00:30 -- # 9100000 sequences processed
2016/9/28 08:00:30 -- # 9200000 sequences processed
2016/9/28 08:00:30 -- # 9300000 sequences processed
2016/9/28 08:00:31 -- # 9400000 sequences processed
2016/9/28 08:00:31 -- # 9500000 sequences processed
2016/9/28 08:00:31 -- # 9600000 sequences processed
2016/9/28 08:00:33 -- # 9700000 sequences processed
2016/9/28 08:00:33 -- # 9800000 sequences processed
2016/9/28 08:00:35 -- # 9900000 sequences processed
2016/9/28 08:00:35 -- # 10000000 sequences processed
2016/9/28 08:00:36 -- # 10100000 sequences processed
2016/9/28 08:00:36 -- # 10200000 sequences processed
2016/9/28 08:00:36 -- # 10300000 sequences processed
2016/9/28 08:00:36 -- # 10400000 sequences processed
2016/9/28 08:00:36 -- # 10500000 sequences processed
2016/9/28 08:00:36 -- # 10600000 sequences processed
2016/9/28 08:00:38 -- # 10700000 sequences processed
2016/9/28 08:00:38 -- # 10800000 sequences processed
2016/9/28 08:00:38 -- # 10900000 sequences processed
2016/9/28 08:00:38 -- # 11000000 sequences processed
2016/9/28 08:00:38 -- # 11100000 sequences processed
2016/9/28 08:00:38 -- # 11200000 sequences processed
2016/9/28 08:00:39 -- # 11300000 sequences processed
2016/9/28 08:00:39 -- # 11400000 sequences processed
2016/9/28 08:00:39 -- # 11500000 sequences processed
2016/9/28 08:00:39 -- # 11600000 sequences processed
2016/9/28 08:00:40 -- # 11700000 sequences processed
2016/9/28 08:00:40 -- # 11800000 sequences processed
2016/9/28 08:00:40 -- # 11900000 sequences processed
2016/9/28 08:00:40 -- Total 11945249 sequences processed... done
2016/9/28 08:00:40 -- [GEMMapper terminated successfully in 55s. (+50s. loading)]


 Performance counter stats for 'bin/gem-mapper -t 16 -I /tmp/data/indexes/HG_index_GEM/index.gem -i /tmp/data/datasets/gcat_set_039_1.fastq -o /scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595810.GEM-Scalability.catwoman.t16.sam':

S0       16         1793071084 cache-misses                                                  (21.55%)
S0       16       623367473300 cycles                    #    0.000 GHz                      (21.88%)
