mkdir: cannot create directory `/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability': File exists
2016/9/28 18:19:23 -- # 2900000 sequences processed
2016/9/28 18:19:23 -- # 3000000 sequences processed
2016/9/28 18:19:24 -- # 3100000 sequences processed
2016/9/28 18:19:24 -- # 3200000 sequences processed
2016/9/28 18:19:26 -- # 3300000 sequences processed
2016/9/28 18:19:26 -- # 3400000 sequences processed
2016/9/28 18:19:29 -- # 3500000 sequences processed
2016/9/28 18:19:29 -- # 3600000 sequences processed
2016/9/28 18:19:29 -- # 3700000 sequences processed
2016/9/28 18:19:29 -- # 3800000 sequences processed
2016/9/28 18:19:30 -- # 3900000 sequences processed
2016/9/28 18:19:30 -- # 4000000 sequences processed
2016/9/28 18:19:32 -- # 4100000 sequences processed
2016/9/28 18:19:32 -- # 4200000 sequences processed
2016/9/28 18:19:35 -- # 4300000 sequences processed
2016/9/28 18:19:35 -- # 4400000 sequences processed
2016/9/28 18:19:35 -- # 4500000 sequences processed
2016/9/28 18:19:36 -- # 4600000 sequences processed
2016/9/28 18:19:37 -- # 4700000 sequences processed
2016/9/28 18:19:37 -- # 4800000 sequences processed
2016/9/28 18:19:38 -- # 4900000 sequences processed
2016/9/28 18:19:38 -- # 5000000 sequences processed
2016/9/28 18:19:42 -- # 5100000 sequences processed
2016/9/28 18:19:42 -- # 5200000 sequences processed
2016/9/28 18:19:42 -- # 5300000 sequences processed
2016/9/28 18:19:42 -- # 5400000 sequences processed
2016/9/28 18:19:44 -- # 5500000 sequences processed
2016/9/28 18:19:44 -- # 5600000 sequences processed
2016/9/28 18:19:44 -- # 5700000 sequences processed
2016/9/28 18:19:44 -- # 5800000 sequences processed
2016/9/28 18:19:48 -- # 5900000 sequences processed
2016/9/28 18:19:48 -- # 6000000 sequences processed
2016/9/28 18:19:48 -- # 6100000 sequences processed
2016/9/28 18:19:49 -- # 6200000 sequences processed
2016/9/28 18:19:50 -- # 6300000 sequences processed
2016/9/28 18:19:50 -- # 6400000 sequences processed
2016/9/28 18:19:50 -- # 6500000 sequences processed
2016/9/28 18:19:50 -- # 6600000 sequences processed
2016/9/28 18:19:55 -- # 6700000 sequences processed
2016/9/28 18:19:55 -- # 6800000 sequences processed
2016/9/28 18:19:55 -- # 6900000 sequences processed
2016/9/28 18:19:55 -- # 7000000 sequences processed
2016/9/28 18:19:56 -- # 7100000 sequences processed
2016/9/28 18:19:56 -- # 7200000 sequences processed
2016/9/28 18:19:57 -- # 7300000 sequences processed
2016/9/28 18:19:57 -- # 7400000 sequences processed
2016/9/28 18:20:01 -- # 7500000 sequences processed
2016/9/28 18:20:01 -- # 7600000 sequences processed
2016/9/28 18:20:01 -- # 7700000 sequences processed
2016/9/28 18:20:01 -- # 7800000 sequences processed
2016/9/28 18:20:01 -- # 7900000 sequences processed
2016/9/28 18:20:02 -- # 8000000 sequences processed
2016/9/28 18:20:04 -- # 8100000 sequences processed
2016/9/28 18:20:04 -- # 8200000 sequences processed
2016/9/28 18:20:07 -- # 8300000 sequences processed
2016/9/28 18:20:07 -- # 8400000 sequences processed
2016/9/28 18:20:08 -- # 8500000 sequences processed
2016/9/28 18:20:08 -- # 8600000 sequences processed
2016/9/28 18:20:08 -- # 8700000 sequences processed
2016/9/28 18:20:08 -- # 8800000 sequences processed
2016/9/28 18:20:10 -- # 8900000 sequences processed
2016/9/28 18:20:10 -- # 9000000 sequences processed
2016/9/28 18:20:13 -- # 9100000 sequences processed
2016/9/28 18:20:13 -- # 9200000 sequences processed
2016/9/28 18:20:14 -- # 9300000 sequences processed
2016/9/28 18:20:14 -- # 9400000 sequences processed
2016/9/28 18:20:14 -- # 9500000 sequences processed
2016/9/28 18:20:14 -- # 9600000 sequences processed
2016/9/28 18:20:17 -- # 9700000 sequences processed
2016/9/28 18:20:17 -- # 9800000 sequences processed
2016/9/28 18:20:19 -- # 9900000 sequences processed
2016/9/28 18:20:19 -- # 10000000 sequences processed
2016/9/28 18:20:20 -- # 10100000 sequences processed
2016/9/28 18:20:20 -- # 10200000 sequences processed
2016/9/28 18:20:21 -- # 10300000 sequences processed
2016/9/28 18:20:21 -- # 10400000 sequences processed
2016/9/28 18:20:24 -- # 10500000 sequences processed
2016/9/28 18:20:24 -- # 10600000 sequences processed
2016/9/28 18:20:25 -- # 10700000 sequences processed
2016/9/28 18:20:25 -- # 10800000 sequences processed
2016/9/28 18:20:27 -- # 10900000 sequences processed
2016/9/28 18:20:27 -- # 11000000 sequences processed
2016/9/28 18:20:27 -- # 11100000 sequences processed
2016/9/28 18:20:27 -- # 11200000 sequences processed
2016/9/28 18:20:30 -- # 11300000 sequences processed
2016/9/28 18:20:30 -- # 11400000 sequences processed
2016/9/28 18:20:31 -- # 11500000 sequences processed
2016/9/28 18:20:31 -- # 11600000 sequences processed
2016/9/28 18:20:32 -- # 11700000 sequences processed
2016/9/28 18:20:32 -- # 11800000 sequences processed
2016/9/28 18:20:32 -- # 11900000 sequences processed
2016/9/28 18:20:32 -- Total 11945249 sequences processed... done
2016/9/28 18:20:32 -- [GEMMapper terminated successfully in 98s. (+12s. loading)]


 Performance counter stats for 'bin/gem-mapper -t 8 -I /tmp/data/indexes/HG_index_GEM/index.gem -i /tmp/data/datasets/gcat_set_039_1.fastq -o /scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595823.GEM-Scalability.penguin.t8.sam':

S0       16         1033085109 cache-misses                                                  (14.28%)
S0       16       546430747297 cycles                    #    0.000 GHz                      (19.03%)
S0       16       701250653263 instructions              #   21.25  insns per cycle        
                                             #    0.07  stalled cycles per insn  (23.32%)
S0       16              30601 cs                                                            (100.00%)
S0       16                121 migrations                                                    (100.00%)
S0       16              24015 faults                                                      
S0       16        19199750562 bus-cycles                                                    (24.60%)
S0       16       686508139912 idle-cycles-frontend      #  2080.64% frontend cycles idle     (26.08%)
S0       16       561298693044 idle-cycles-backend       #  1701.16% backend  cycles idle     (27.00%)
S0       16       146739748053 L1-dcache-loads                                               (28.16%)
S0       16         2594046992 L1-dcache-load-misses     #   25.71% of all L1-dcache hits    (19.21%)
S0       16        54805611873 L1-dcache-stores                                              (19.10%)
S0       16         1253476060 L1-dcache-store-misses                                        (18.89%)
S0       16         1140186528 L1-dcache-prefetch-misses                                     (18.16%)
S0       16         1619518526 L1-icache-load-misses                                         (17.77%)
S0       16         1504759000 LLC-loads                                                     (17.50%)
S0       16          131849745 LLC-stores                                                    (17.76%)
S0       16          334592243 LLC-prefetches                                                (8.97%)
S0       16       200010859887 dTLB-loads                                                    (13.55%)
S0       16          519069470 dTLB-load-misses          #    4.29% of all dTLB cache hits   (17.91%)
S0       16        76980721883 dTLB-stores                                                   (17.48%)
S0       16           16870916 dTLB-store-misses                                             (17.06%)
S0       16            8284303 iTLB-loads                                                    (16.85%)
S0       16            3226395 iTLB-load-misses          #  475.45% of all iTLB cache hits   (16.04%)
S0       16        66607657660 branch-loads                                                  (15.43%)
S0       16         1160856655 branch-load-misses                                            (14.81%)
S1       16         1015579965 cache-misses                                                  (16.36%)
S1       16       547988072966 cycles                    #    0.000 GHz                      (21.43%)
S1       16       656341289732 instructions              #    0.00  insns per cycle          (26.70%)
S1       16              24214 cs                                                            (100.00%)
S1       16                181 migrations                                                    (100.00%)
S1       16              37086 faults                                                      
S1       16        19364727799 bus-cycles                                                    (27.42%)
S1       16       744292027661 idle-cycles-frontend      #    0.00% frontend cycles idle     (27.22%)
S1       16       666005806185 idle-cycles-backend       #    0.00% backend  cycles idle     (27.83%)
S1       16       145725794703 L1-dcache-loads                                               (27.94%)
S1       16         2743935606 L1-dcache-load-misses                                         (17.34%)
S1       16        52684342523 L1-dcache-stores                                              (18.04%)
S1       16         1208845444 L1-dcache-store-misses                                        (17.85%)
S1       16         1115892356 L1-dcache-prefetch-misses                                     (17.82%)
S1       16         1569616653 L1-icache-load-misses                                         (17.50%)
S1       16         1593330539 LLC-loads                                                     (17.16%)
S1       16          167609273 LLC-stores                                                    (17.15%)
S1       16          359649000 LLC-prefetches                                                (8.76%)
S1       16       186745781871 dTLB-loads                                                    (12.88%)
S1       16          538670435 dTLB-load-misses                                              (16.86%)
S1       16        73433063666 dTLB-stores                                                   (17.04%)
S1       16           25719535 dTLB-store-misses                                             (16.48%)
S1       16           17407234 iTLB-loads                                                    (16.38%)
S1       16            5520198 iTLB-load-misses                                              (16.47%)
S1       16        66400993678 branch-loads                                                  (16.42%)
S1       16         1151338962 branch-load-misses                                            (16.16%)
S2       16          887610242 cache-misses                                                  (15.07%)
S2       16       493959759867 cycles                    #    0.000 GHz                      (19.43%)
S2       16       646362041672 instructions              #    0.00  insns per cycle          (24.23%)
S2       16              39136 cs                                                            (100.00%)
S2       16                299 migrations                                                    (100.00%)
S2       16              27329 faults                                                      
S2       16        20021909283 bus-cycles                                                    (24.73%)
S2       16       804385154749 idle-cycles-frontend      #    0.00% frontend cycles idle     (25.19%)
S2       16       703386148994 idle-cycles-backend       #    0.00% backend  cycles idle     (26.35%)
S2       16       178676198184 L1-dcache-loads                                               (27.01%)
S2       16         3578777241 L1-dcache-load-misses                                         (17.91%)
S2       16        67568478214 L1-dcache-stores                                              (18.18%)
S2       16         1400399705 L1-dcache-store-misses                                        (17.82%)
S2       16         1167745446 L1-dcache-prefetch-misses                                     (17.87%)
S2       16         1453565082 L1-icache-load-misses                                         (17.54%)
S2       16         1392527472 LLC-loads                                                     (17.27%)
S2       16          137091035 LLC-stores                                                    (18.10%)
S2       16          307743108 LLC-prefetches                                                (9.64%)
S2       16       177614485301 dTLB-loads                                                    (13.68%)
S2       16          480650385 dTLB-load-misses                                              (18.59%)
S2       16        70970533710 dTLB-stores                                                   (18.10%)
S2       16           17882459 dTLB-store-misses                                             (17.73%)
S2       16            9237285 iTLB-loads                                                    (18.32%)
S2       16            3681993 iTLB-load-misses                                              (17.03%)
S2       16        55904838080 branch-loads                                                  (16.31%)
S2       16          984784056 branch-load-misses                                            (15.58%)
S3       16         1320179756 cache-misses                                                  (15.48%)
S3       16       523301013576 cycles                    #    0.000 GHz                      (19.83%)
S3       16       690784266208 instructions              #    0.00  insns per cycle          (24.07%)
S3       16              19174 cs                                                            (100.00%)
S3       16                326 migrations                                                    (100.00%)
S3       16              28538 faults                                                      
S3       16        19535951713 bus-cycles                                                    (23.84%)
S3       16       797411968073 idle-cycles-frontend      #    0.00% frontend cycles idle     (24.30%)
S3       16       716936097906 idle-cycles-backend       #    0.00% backend  cycles idle     (24.89%)
S3       16       174506373247 L1-dcache-loads                                               (25.66%)
S3       16         4719560126 L1-dcache-load-misses                                         (17.89%)
S3       16        75260757704 L1-dcache-stores                                              (18.01%)
S3       16         2238562383 L1-dcache-store-misses                                        (18.12%)
S3       16         1729081046 L1-dcache-prefetch-misses                                     (17.59%)
S3       16         1710127899 L1-icache-load-misses                                         (17.93%)
S3       16         1809568729 LLC-loads                                                     (18.83%)
S3       16          446668977 LLC-stores                                                    (19.25%)
S3       16          411201370 LLC-prefetches                                                (9.88%)
S3       16       210473248843 dTLB-loads                                                    (13.95%)
S3       16          535890639 dTLB-load-misses                                              (18.21%)
S3       16        82192314155 dTLB-stores                                                   (17.73%)
S3       16           13058468 dTLB-store-misses                                             (17.63%)
S3       16            8501530 iTLB-loads                                                    (17.52%)
S3       16            5074028 iTLB-load-misses                                              (17.04%)
S3       16        71459878805 branch-loads                                                  (16.44%)
S3       16         1249064340 branch-load-misses                                            (15.98%)

     110.685521091 seconds time elapsed

#################################################################
# Test multi-threading - 16 threads - T3
#################################################################
2595823.GEM-Scalability.penguin.t16
2016/9/28 18:20:32 -- [Opening input file '/tmp/data/datasets/gcat_set_039_1.fastq']
2016/9/28 18:20:32 -- [Outputting to '/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595823.GEM-Scalability.penguin.t16.sam']
2016/9/28 18:20:32 -- [Loading GEM index '/tmp/data/indexes/HG_index_GEM/index.gem']
2016/9/28 18:23:02 -- [SE::Mapping Sequences]
2016/9/28 18:23:20 -- # 100000 sequences processed
2016/9/28 18:23:20 -- # 200000 sequences processed
2016/9/28 18:23:20 -- # 300000 sequences processed
2016/9/28 18:23:20 -- # 400000 sequences processed
2016/9/28 18:23:20 -- # 500000 sequences processed
2016/9/28 18:23:20 -- # 600000 sequences processed
2016/9/28 18:23:20 -- # 700000 sequences processed
2016/9/28 18:23:20 -- # 800000 sequences processed
2016/9/28 18:23:20 -- # 900000 sequences processed
2016/9/28 18:23:20 -- # 1000000 sequences processed
2016/9/28 18:23:20 -- # 1100000 sequences processed
2016/9/28 18:23:20 -- # 1200000 sequences processed
2016/9/28 18:23:20 -- # 1300000 sequences processed
2016/9/28 18:23:20 -- # 1400000 sequences processed
2016/9/28 18:23:20 -- # 1500000 sequences processed
2016/9/28 18:23:21 -- # 1600000 sequences processed
2016/9/28 18:23:26 -- # 1700000 sequences processed
2016/9/28 18:23:26 -- # 1800000 sequences processed
2016/9/28 18:23:26 -- # 1900000 sequences processed
2016/9/28 18:23:26 -- # 2000000 sequences processed
2016/9/28 18:23:26 -- # 2100000 sequences processed
2016/9/28 18:23:26 -- # 2200000 sequences processed
2016/9/28 18:23:27 -- # 2300000 sequences processed
2016/9/28 18:23:27 -- # 2400000 sequences processed
2016/9/28 18:23:27 -- # 2500000 sequences processed
2016/9/28 18:23:27 -- # 2600000 sequences processed
2016/9/28 18:23:27 -- # 2700000 sequences processed
2016/9/28 18:23:27 -- # 2800000 sequences processed
2016/9/28 18:23:27 -- # 2900000 sequences processed
2016/9/28 18:23:27 -- # 3000000 sequences processed
2016/9/28 18:23:27 -- # 3100000 sequences processed
2016/9/28 18:23:28 -- # 3200000 sequences processed
2016/9/28 18:23:32 -- # 3300000 sequences processed
2016/9/28 18:23:32 -- # 3400000 sequences processed
2016/9/28 18:23:32 -- # 3500000 sequences processed
2016/9/28 18:23:33 -- # 3600000 sequences processed
2016/9/28 18:23:33 -- # 3700000 sequences processed
2016/9/28 18:23:33 -- # 3800000 sequences processed
2016/9/28 18:23:33 -- # 3900000 sequences processed
2016/9/28 18:23:34 -- # 4000000 sequences processed
2016/9/28 18:23:34 -- # 4100000 sequences processed
2016/9/28 18:23:34 -- # 4200000 sequences processed
2016/9/28 18:23:34 -- # 4300000 sequences processed
2016/9/28 18:23:34 -- # 4400000 sequences processed
2016/9/28 18:23:34 -- # 4500000 sequences processed
2016/9/28 18:23:34 -- # 4600000 sequences processed
2016/9/28 18:23:34 -- # 4700000 sequences processed
2016/9/28 18:23:34 -- # 4800000 sequences processed
2016/9/28 18:23:39 -- # 4900000 sequences processed
2016/9/28 18:23:39 -- # 5000000 sequences processed
2016/9/28 18:23:39 -- # 5100000 sequences processed
2016/9/28 18:23:39 -- # 5200000 sequences processed
2016/9/28 18:23:40 -- # 5300000 sequences processed
2016/9/28 18:23:40 -- # 5400000 sequences processed
2016/9/28 18:23:40 -- # 5500000 sequences processed
2016/9/28 18:23:40 -- # 5600000 sequences processed
2016/9/28 18:23:41 -- # 5700000 sequences processed
2016/9/28 18:23:41 -- # 5800000 sequences processed
2016/9/28 18:23:41 -- # 5900000 sequences processed
2016/9/28 18:23:41 -- # 6000000 sequences processed
2016/9/28 18:23:41 -- # 6100000 sequences processed
2016/9/28 18:23:41 -- # 6200000 sequences processed
2016/9/28 18:23:41 -- # 6300000 sequences processed
2016/9/28 18:23:41 -- # 6400000 sequences processed
2016/9/28 18:23:45 -- # 6500000 sequences processed
2016/9/28 18:23:45 -- # 6600000 sequences processed
2016/9/28 18:23:45 -- # 6700000 sequences processed
2016/9/28 18:23:45 -- # 6800000 sequences processed
2016/9/28 18:23:46 -- # 6900000 sequences processed
2016/9/28 18:23:46 -- # 7000000 sequences processed
2016/9/28 18:23:46 -- # 7100000 sequences processed
2016/9/28 18:23:47 -- # 7200000 sequences processed
2016/9/28 18:23:47 -- # 7300000 sequences processed
2016/9/28 18:23:47 -- # 7400000 sequences processed
2016/9/28 18:23:47 -- # 7500000 sequences processed
2016/9/28 18:23:48 -- # 7600000 sequences processed
2016/9/28 18:23:48 -- # 7700000 sequences processed
2016/9/28 18:23:48 -- # 7800000 sequences processed
2016/9/28 18:23:48 -- # 7900000 sequences processed
2016/9/28 18:23:48 -- # 8000000 sequences processed
2016/9/28 18:23:51 -- # 8100000 sequences processed
2016/9/28 18:23:52 -- # 8200000 sequences processed
2016/9/28 18:23:52 -- # 8300000 sequences processed
2016/9/28 18:23:52 -- # 8400000 sequences processed
2016/9/28 18:23:53 -- # 8500000 sequences processed
2016/9/28 18:23:53 -- # 8600000 sequences processed
2016/9/28 18:23:53 -- # 8700000 sequences processed
2016/9/28 18:23:53 -- # 8800000 sequences processed
2016/9/28 18:23:54 -- # 8900000 sequences processed
2016/9/28 18:23:54 -- # 9000000 sequences processed
2016/9/28 18:23:54 -- # 9100000 sequences processed
2016/9/28 18:23:54 -- # 9200000 sequences processed
2016/9/28 18:23:54 -- # 9300000 sequences processed
2016/9/28 18:23:55 -- # 9400000 sequences processed
2016/9/28 18:23:55 -- # 9500000 sequences processed
2016/9/28 18:23:55 -- # 9600000 sequences processed
2016/9/28 18:23:58 -- # 9700000 sequences processed
2016/9/28 18:23:58 -- # 9800000 sequences processed
2016/9/28 18:23:58 -- # 9900000 sequences processed
2016/9/28 18:23:58 -- # 10000000 sequences processed
2016/9/28 18:24:00 -- # 10100000 sequences processed
2016/9/28 18:24:00 -- # 10200000 sequences processed
2016/9/28 18:24:00 -- # 10300000 sequences processed
2016/9/28 18:24:00 -- # 10400000 sequences processed
2016/9/28 18:24:01 -- # 10500000 sequences processed
2016/9/28 18:24:01 -- # 10600000 sequences processed
2016/9/28 18:24:01 -- # 10700000 sequences processed
2016/9/28 18:24:01 -- # 10800000 sequences processed
2016/9/28 18:24:01 -- # 10900000 sequences processed
2016/9/28 18:24:02 -- # 11000000 sequences processed
2016/9/28 18:24:02 -- # 11100000 sequences processed
2016/9/28 18:24:02 -- # 11200000 sequences processed
2016/9/28 18:24:03 -- # 11300000 sequences processed
2016/9/28 18:24:03 -- # 11400000 sequences processed
2016/9/28 18:24:03 -- # 11500000 sequences processed
2016/9/28 18:24:03 -- # 11600000 sequences processed
2016/9/28 18:24:03 -- # 11700000 sequences processed
2016/9/28 18:24:04 -- # 11800000 sequences processed
2016/9/28 18:24:04 -- # 11900000 sequences processed
2016/9/28 18:24:04 -- Total 11945249 sequences processed... done
2016/9/28 18:24:04 -- [GEMMapper terminated successfully in 61s. (+150s. loading)]


