mkdir: cannot create directory `/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Interleave': File exists
2016/9/28 19:49:18 -- # 6500000 sequences processed
2016/9/28 19:49:18 -- # 6600000 sequences processed
2016/9/28 19:49:18 -- # 6700000 sequences processed
2016/9/28 19:49:18 -- # 6800000 sequences processed
2016/9/28 19:49:18 -- # 6900000 sequences processed
2016/9/28 19:49:18 -- # 7000000 sequences processed
2016/9/28 19:49:18 -- # 7100000 sequences processed
2016/9/28 19:49:18 -- # 7200000 sequences processed
2016/9/28 19:49:19 -- # 7300000 sequences processed
2016/9/28 19:49:19 -- # 7400000 sequences processed
2016/9/28 19:49:19 -- # 7500000 sequences processed
2016/9/28 19:49:19 -- # 7600000 sequences processed
2016/9/28 19:49:19 -- # 7700000 sequences processed
2016/9/28 19:49:19 -- # 7800000 sequences processed
2016/9/28 19:49:19 -- # 7900000 sequences processed
2016/9/28 19:49:19 -- # 8000000 sequences processed
2016/9/28 19:49:19 -- # 8100000 sequences processed
2016/9/28 19:49:19 -- # 8200000 sequences processed
2016/9/28 19:49:19 -- # 8300000 sequences processed
2016/9/28 19:49:19 -- # 8400000 sequences processed
2016/9/28 19:49:19 -- # 8500000 sequences processed
2016/9/28 19:49:19 -- # 8600000 sequences processed
2016/9/28 19:49:19 -- # 8700000 sequences processed
2016/9/28 19:49:19 -- # 8800000 sequences processed
2016/9/28 19:49:19 -- # 8900000 sequences processed
2016/9/28 19:49:19 -- # 9000000 sequences processed
2016/9/28 19:49:19 -- # 9100000 sequences processed
2016/9/28 19:49:19 -- # 9200000 sequences processed
2016/9/28 19:49:19 -- # 9300000 sequences processed
2016/9/28 19:49:19 -- # 9400000 sequences processed
2016/9/28 19:49:19 -- # 9500000 sequences processed
2016/9/28 19:49:19 -- # 9600000 sequences processed
2016/9/28 19:49:19 -- # 9700000 sequences processed
2016/9/28 19:49:19 -- # 9800000 sequences processed
2016/9/28 19:49:19 -- # 9900000 sequences processed
2016/9/28 19:49:19 -- # 10000000 sequences processed
2016/9/28 19:49:19 -- # 10100000 sequences processed
2016/9/28 19:49:19 -- # 10200000 sequences processed
2016/9/28 19:49:19 -- # 10300000 sequences processed
2016/9/28 19:49:19 -- # 10400000 sequences processed
2016/9/28 19:49:19 -- # 10500000 sequences processed
2016/9/28 19:49:19 -- # 10600000 sequences processed
2016/9/28 19:49:19 -- # 10700000 sequences processed
2016/9/28 19:49:19 -- # 10800000 sequences processed
2016/9/28 19:49:19 -- # 10900000 sequences processed
2016/9/28 19:49:19 -- # 11000000 sequences processed
2016/9/28 19:49:19 -- # 11100000 sequences processed
2016/9/28 19:49:19 -- # 11200000 sequences processed
2016/9/28 19:49:19 -- # 11300000 sequences processed
2016/9/28 19:49:19 -- # 11400000 sequences processed
2016/9/28 19:49:19 -- # 11500000 sequences processed
2016/9/28 19:49:19 -- # 11600000 sequences processed
2016/9/28 19:49:19 -- # 11700000 sequences processed
2016/9/28 19:49:19 -- # 11800000 sequences processed
2016/9/28 19:49:19 -- # 11900000 sequences processed
2016/9/28 19:49:20 -- Total 11945249 sequences processed... done
2016/9/28 19:49:20 -- [GEMMapper terminated successfully in 28s. (+103s. loading)]

#################################################################
# Test multi-threading - 8 threads - T2
#################################################################
2595646.GEM-Interleave.batman.t8
2016/9/28 19:49:20 -- [Opening input file '/tmp/data/datasets/gcat_set_039_1.fastq']
2016/9/28 19:49:20 -- [Outputting to '/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Interleave/2595646.GEM-Interleave.batman.t8.sam']
2016/9/28 19:49:20 -- [Loading GEM index '/tmp/data/indexes/HG_index_GEM/index.gem']
2016/9/28 19:50:30 -- [SE::Mapping Sequences]
2016/9/28 19:51:05 -- # 100000 sequences processed
2016/9/28 19:51:05 -- # 200000 sequences processed
2016/9/28 19:51:05 -- # 300000 sequences processed
2016/9/28 19:51:05 -- # 400000 sequences processed
2016/9/28 19:51:05 -- # 500000 sequences processed
2016/9/28 19:51:05 -- # 600000 sequences processed
2016/9/28 19:51:05 -- # 700000 sequences processed
2016/9/28 19:51:05 -- # 800000 sequences processed
2016/9/28 19:51:13 -- # 900000 sequences processed
2016/9/28 19:51:13 -- # 1000000 sequences processed
2016/9/28 19:51:13 -- # 1100000 sequences processed
2016/9/28 19:51:13 -- # 1200000 sequences processed
2016/9/28 19:51:13 -- # 1300000 sequences processed
2016/9/28 19:51:13 -- # 1400000 sequences processed
2016/9/28 19:51:13 -- # 1500000 sequences processed
2016/9/28 19:51:13 -- # 1600000 sequences processed
2016/9/28 19:51:21 -- # 1700000 sequences processed
2016/9/28 19:51:21 -- # 1800000 sequences processed
2016/9/28 19:51:21 -- # 1900000 sequences processed
2016/9/28 19:51:21 -- # 2000000 sequences processed
2016/9/28 19:51:21 -- # 2100000 sequences processed
2016/9/28 19:51:21 -- # 2200000 sequences processed
2016/9/28 19:51:21 -- # 2300000 sequences processed
2016/9/28 19:51:22 -- # 2400000 sequences processed
2016/9/28 19:51:28 -- # 2500000 sequences processed
2016/9/28 19:51:29 -- # 2600000 sequences processed
2016/9/28 19:51:29 -- # 2700000 sequences processed
2016/9/28 19:51:29 -- # 2800000 sequences processed
2016/9/28 19:51:29 -- # 2900000 sequences processed
2016/9/28 19:51:29 -- # 3000000 sequences processed
2016/9/28 19:51:29 -- # 3100000 sequences processed
2016/9/28 19:51:30 -- # 3200000 sequences processed
2016/9/28 19:51:36 -- # 3300000 sequences processed
2016/9/28 19:51:36 -- # 3400000 sequences processed
2016/9/28 19:51:36 -- # 3500000 sequences processed
2016/9/28 19:51:36 -- # 3600000 sequences processed
2016/9/28 19:51:36 -- # 3700000 sequences processed
2016/9/28 19:51:37 -- # 3800000 sequences processed
2016/9/28 19:51:37 -- # 3900000 sequences processed
2016/9/28 19:51:38 -- # 4000000 sequences processed
2016/9/28 19:51:44 -- # 4100000 sequences processed
2016/9/28 19:51:44 -- # 4200000 sequences processed
2016/9/28 19:51:44 -- # 4300000 sequences processed
2016/9/28 19:51:44 -- # 4400000 sequences processed
2016/9/28 19:51:44 -- # 4500000 sequences processed
2016/9/28 19:51:44 -- # 4600000 sequences processed
2016/9/28 19:51:44 -- # 4700000 sequences processed
2016/9/28 19:51:46 -- # 4800000 sequences processed
2016/9/28 19:51:52 -- # 4900000 sequences processed
2016/9/28 19:51:52 -- # 5000000 sequences processed
2016/9/28 19:51:52 -- # 5100000 sequences processed
2016/9/28 19:51:52 -- # 5200000 sequences processed
2016/9/28 19:51:52 -- # 5300000 sequences processed
2016/9/28 19:51:52 -- # 5400000 sequences processed
2016/9/28 19:51:52 -- # 5500000 sequences processed
2016/9/28 19:51:53 -- # 5600000 sequences processed
2016/9/28 19:52:00 -- # 5700000 sequences processed
2016/9/28 19:52:00 -- # 5800000 sequences processed
2016/9/28 19:52:00 -- # 5900000 sequences processed
2016/9/28 19:52:00 -- # 6000000 sequences processed
2016/9/28 19:52:00 -- # 6100000 sequences processed
2016/9/28 19:52:00 -- # 6200000 sequences processed
2016/9/28 19:52:00 -- # 6300000 sequences processed
2016/9/28 19:52:01 -- # 6400000 sequences processed
2016/9/28 19:52:08 -- # 6500000 sequences processed
2016/9/28 19:52:08 -- # 6600000 sequences processed
2016/9/28 19:52:08 -- # 6700000 sequences processed
2016/9/28 19:52:08 -- # 6800000 sequences processed
2016/9/28 19:52:08 -- # 6900000 sequences processed
2016/9/28 19:52:08 -- # 7000000 sequences processed
2016/9/28 19:52:08 -- # 7100000 sequences processed
2016/9/28 19:52:09 -- # 7200000 sequences processed
2016/9/28 19:52:16 -- # 7300000 sequences processed
2016/9/28 19:52:16 -- # 7400000 sequences processed
2016/9/28 19:52:16 -- # 7500000 sequences processed
2016/9/28 19:52:16 -- # 7600000 sequences processed
2016/9/28 19:52:16 -- # 7700000 sequences processed
2016/9/28 19:52:16 -- # 7800000 sequences processed
2016/9/28 19:52:16 -- # 7900000 sequences processed
2016/9/28 19:52:17 -- # 8000000 sequences processed
2016/9/28 19:52:24 -- # 8100000 sequences processed
2016/9/28 19:52:24 -- # 8200000 sequences processed
2016/9/28 19:52:24 -- # 8300000 sequences processed
2016/9/28 19:52:24 -- # 8400000 sequences processed
2016/9/28 19:52:24 -- # 8500000 sequences processed
2016/9/28 19:52:24 -- # 8600000 sequences processed
2016/9/28 19:52:24 -- # 8700000 sequences processed
2016/9/28 19:52:25 -- # 8800000 sequences processed
2016/9/28 19:52:32 -- # 8900000 sequences processed
2016/9/28 19:52:32 -- # 9000000 sequences processed
2016/9/28 19:52:32 -- # 9100000 sequences processed
2016/9/28 19:52:32 -- # 9200000 sequences processed
2016/9/28 19:52:32 -- # 9300000 sequences processed
2016/9/28 19:52:32 -- # 9400000 sequences processed
2016/9/28 19:52:32 -- # 9500000 sequences processed
2016/9/28 19:52:33 -- # 9600000 sequences processed
2016/9/28 19:52:39 -- # 9700000 sequences processed
2016/9/28 19:52:39 -- # 9800000 sequences processed
2016/9/28 19:52:39 -- # 9900000 sequences processed
2016/9/28 19:52:39 -- # 10000000 sequences processed
2016/9/28 19:52:40 -- # 10100000 sequences processed
2016/9/28 19:52:40 -- # 10200000 sequences processed
2016/9/28 19:52:40 -- # 10300000 sequences processed
2016/9/28 19:52:41 -- # 10400000 sequences processed
2016/9/28 19:52:47 -- # 10500000 sequences processed
2016/9/28 19:52:47 -- # 10600000 sequences processed
2016/9/28 19:52:47 -- # 10700000 sequences processed
2016/9/28 19:52:47 -- # 10800000 sequences processed
2016/9/28 19:52:47 -- # 10900000 sequences processed
2016/9/28 19:52:47 -- # 11000000 sequences processed
2016/9/28 19:52:47 -- # 11100000 sequences processed
2016/9/28 19:52:49 -- # 11200000 sequences processed
2016/9/28 19:52:55 -- # 11300000 sequences processed
2016/9/28 19:52:55 -- # 11400000 sequences processed
2016/9/28 19:52:55 -- # 11500000 sequences processed
2016/9/28 19:52:55 -- # 11600000 sequences processed
2016/9/28 19:52:55 -- # 11700000 sequences processed
2016/9/28 19:52:55 -- # 11800000 sequences processed
2016/9/28 19:52:55 -- # 11900000 sequences processed
2016/9/28 19:52:56 -- Total 11945249 sequences processed... done
2016/9/28 19:52:56 -- [GEMMapper terminated successfully in 145s. (+70s. loading)]


 Performance counter stats for 'numactl --interleave=0,1 --physcpubind=0-7 bin/gem-mapper -t 8 -I /tmp/data/indexes/HG_index_GEM/index.gem -i /tmp/data/datasets/gcat_set_039_1.fastq -o /scratch/077-hpca4se-bioinf/jlenis/results/GEM-Interleave/2595646.GEM-Interleave.batman.t8.sam':

S0       16         5649755686 cache-misses                                                  (21.99%)
S0       16      2411263762184 cycles                    #    0.000 GHz                      (20.99%)
S0       16      2651374631859 instructions              #   68.24  insns per cycle        
                                             #    0.01  stalled cycles per insn  (27.09%)
S0       16             122974 cs                                                            (100.00%)
S0       16                671 migrations                                                    (100.00%)
S0       16              89623 faults                                                      
S0       16    <not supported> bus-cycles              
S0       16       459898656087 idle-cycles-frontend      #  1183.65% frontend cycles idle     (17.11%)
S0       16       335227255733 idle-cycles-backend       #  862.78% backend  cycles idle     (17.40%)
S0       16       991600215123 L1-dcache-loads                                               (23.25%)
S0       16        13665129906 L1-dcache-load-misses     #   87.37% of all L1-dcache hits    (27.33%)
S0       16        17265344448 L1-dcache-stores                                              (28.17%)
S0       16    <not supported> L1-dcache-store-misses  
S0       16                  0 L1-dcache-prefetch-misses                                     (26.90%)
S0       16         5583384509 L1-icache-load-misses                                         (27.51%)
S0       16        22326215843 LLC-loads                                                     (12.51%)
S0       16         6889242002 LLC-stores                                                    (11.37%)
S0       16    <not supported> LLC-prefetches          
S0       16      1024046049416 dTLB-loads                                                    (17.06%)
S0       16          955196140 dTLB-load-misses          #    5.92% of all dTLB cache hits   (16.78%)
S0       16    <not supported> dTLB-stores             
S0       16    <not supported> dTLB-store-misses       
S0       16       594368460819 iTLB-loads                                                    (16.30%)
S0       16             234180 iTLB-load-misses          #    0.00% of all iTLB cache hits   (10.80%)
S0       16       253949569397 branch-loads                                                  (16.31%)
S0       16         6125651809 branch-load-misses                                            (22.03%)
S1       16           56055151 cache-misses                                                  (20.81%)
S1       16        18937720421 cycles                    #    0.000 GHz                      (21.03%)
S1       16         3515606224 instructions              #    0.00  insns per cycle          (26.59%)
S1       16              18909 cs                                                            (100.00%)
S1       16                258 migrations                                                    (100.00%)
S1       16              12120 faults                                                      
S1       16    <not supported> bus-cycles              
S1       16       179296839102 idle-cycles-frontend      #    0.00% frontend cycles idle     (16.67%)
S1       16         5784284215 idle-cycles-backend       #    0.00% backend  cycles idle     (17.28%)
S1       16         1684245785 L1-dcache-loads                                               (23.37%)
S1       16           91848016 L1-dcache-load-misses                                         (29.47%)
S1       16          120155994 L1-dcache-stores                                              (29.57%)
S1       16    <not supported> L1-dcache-store-misses  
S1       16                  0 L1-dcache-prefetch-misses                                     (29.66%)
S1       16           67301470 L1-icache-load-misses                                         (29.27%)
S1       16          160825529 LLC-loads                                                     (11.23%)
S1       16           79883833 LLC-stores                                                    (10.90%)
S1       16    <not supported> LLC-prefetches          
S1       16         1767607099 dTLB-loads                                                    (16.37%)
S1       16             183921 dTLB-load-misses                                              (16.17%)
S1       16    <not supported> dTLB-stores             
S1       16    <not supported> dTLB-store-misses       
S1       16          870596698 iTLB-loads                                                    (16.32%)
S1       16             159144 iTLB-load-misses                                              (10.67%)
S1       16          557971917 branch-loads                                                  (15.84%)
S1       16            7881452 branch-load-misses                                            (20.86%)
S2       16           56630587 cache-misses                                                  (21.63%)
S2       16        25014589971 cycles                    #    0.000 GHz                      (21.27%)
S2       16         4407784175 instructions              #    0.00  insns per cycle          (26.78%)
S2       16              47651 cs                                                            (100.00%)
S2       16                769 migrations                                                    (100.00%)
S2       16               6332 faults                                                      
S2       16    <not supported> bus-cycles              
S2       16       180831765439 idle-cycles-frontend      #    0.00% frontend cycles idle     (16.52%)
S2       16         7562662209 idle-cycles-backend       #    0.00% backend  cycles idle     (17.04%)
S2       16         1910481883 L1-dcache-loads                                               (22.73%)
S2       16           90891842 L1-dcache-load-misses                                         (28.56%)
S2       16           94655148 L1-dcache-stores                                              (28.88%)
S2       16    <not supported> L1-dcache-store-misses  
S2       16                  0 L1-dcache-prefetch-misses                                     (28.41%)
S2       16           49007190 L1-icache-load-misses                                         (28.23%)
S2       16          138645564 LLC-loads                                                     (11.81%)
S2       16           97739539 LLC-stores                                                    (11.59%)
S2       16    <not supported> LLC-prefetches          
S2       16         1959018324 dTLB-loads                                                    (16.97%)
S2       16              58348 dTLB-load-misses                                              (16.29%)
S2       16    <not supported> dTLB-stores             
S2       16    <not supported> dTLB-store-misses       
S2       16          963412844 iTLB-loads                                                    (16.25%)
S2       16              53837 iTLB-load-misses                                              (10.95%)
S2       16          678692716 branch-loads                                                  (16.46%)
S2       16            6895178 branch-load-misses                                            (21.44%)
S3       16          238468491 cache-misses                                                  (21.57%)
S3       16        31457831396 cycles                    #    0.000 GHz                      (22.38%)
S3       16        11775265321 instructions              #    0.00  insns per cycle          (28.03%)
S3       16              45330 cs                                                            (100.00%)
S3       16                702 migrations                                                    (100.00%)
S3       16               7792 faults                                                      
S3       16    <not supported> bus-cycles              
S3       16       157272426037 idle-cycles-frontend      #    0.00% frontend cycles idle     (17.94%)
S3       16         9847466458 idle-cycles-backend       #    0.00% backend  cycles idle     (17.61%)
S3       16         5790340270 L1-dcache-loads                                               (23.12%)
S3       16          298573538 L1-dcache-load-misses                                         (28.56%)
S3       16          299695729 L1-dcache-stores                                              (28.50%)
S3       16    <not supported> L1-dcache-store-misses  
S3       16                  0 L1-dcache-prefetch-misses                                     (27.76%)
S3       16          195317438 L1-icache-load-misses                                         (27.71%)
S3       16          417853211 LLC-loads                                                     (11.19%)
S3       16          122813987 LLC-stores                                                    (10.63%)
S3       16    <not supported> LLC-prefetches          
S3       16         5508215711 dTLB-loads                                                    (15.87%)
S3       16             355281 dTLB-load-misses                                              (15.98%)
S3       16    <not supported> dTLB-stores             
S3       16    <not supported> dTLB-store-misses       
S3       16         3889379873 iTLB-loads                                                    (16.35%)
S3       16              66323 iTLB-load-misses                                              (10.89%)
S3       16         2319834188 branch-loads                                                  (16.48%)
S3       16           84730237 branch-load-misses                                            (21.82%)

     215.286905161 seconds time elapsed

#################################################################
# Test multi-threading - 16 threads - T3
#################################################################
2595646.GEM-Interleave.batman.t16
2016/9/28 19:52:56 -- [Opening input file '/tmp/data/datasets/gcat_set_039_1.fastq']
2016/9/28 19:52:56 -- [Outputting to '/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Interleave/2595646.GEM-Interleave.batman.t16.sam']
2016/9/28 19:52:56 -- [Loading GEM index '/tmp/data/indexes/HG_index_GEM/index.gem']
2016/9/28 19:54:16 -- [SE::Mapping Sequences]
2016/9/28 19:54:53 -- # 100000 sequences processed
2016/9/28 19:54:53 -- # 200000 sequences processed
2016/9/28 19:54:53 -- # 300000 sequences processed
2016/9/28 19:54:53 -- # 400000 sequences processed
2016/9/28 19:54:53 -- # 500000 sequences processed
2016/9/28 19:54:53 -- # 600000 sequences processed
2016/9/28 19:54:53 -- # 700000 sequences processed
2016/9/28 19:54:53 -- # 800000 sequences processed
2016/9/28 19:54:53 -- # 900000 sequences processed
2016/9/28 19:54:54 -- # 1000000 sequences processed
2016/9/28 19:54:54 -- # 1100000 sequences processed
2016/9/28 19:54:54 -- # 1200000 sequences processed
2016/9/28 19:54:55 -- # 1300000 sequences processed
2016/9/28 19:54:55 -- # 1400000 sequences processed
2016/9/28 19:54:55 -- # 1500000 sequences processed
2016/9/28 19:54:57 -- # 1600000 sequences processed
2016/9/28 19:55:00 -- # 1700000 sequences processed
2016/9/28 19:55:00 -- # 1800000 sequences processed
2016/9/28 19:55:01 -- # 1900000 sequences processed
2016/9/28 19:55:01 -- # 2000000 sequences processed
2016/9/28 19:55:01 -- # 2100000 sequences processed
2016/9/28 19:55:01 -- # 2200000 sequences processed
2016/9/28 19:55:01 -- # 2300000 sequences processed
2016/9/28 19:55:01 -- # 2400000 sequences processed
2016/9/28 19:55:03 -- # 2500000 sequences processed
2016/9/28 19:55:03 -- # 2600000 sequences processed
2016/9/28 19:55:03 -- # 2700000 sequences processed
2016/9/28 19:55:04 -- # 2800000 sequences processed
2016/9/28 19:55:04 -- # 2900000 sequences processed
2016/9/28 19:55:05 -- # 3000000 sequences processed
2016/9/28 19:55:05 -- # 3100000 sequences processed
2016/9/28 19:55:06 -- # 3200000 sequences processed
2016/9/28 19:55:08 -- # 3300000 sequences processed
2016/9/28 19:55:08 -- # 3400000 sequences processed
2016/9/28 19:55:08 -- # 3500000 sequences processed
2016/9/28 19:55:08 -- # 3600000 sequences processed
2016/9/28 19:55:08 -- # 3700000 sequences processed
2016/9/28 19:55:08 -- # 3800000 sequences processed
2016/9/28 19:55:09 -- # 3900000 sequences processed
2016/9/28 19:55:10 -- # 4000000 sequences processed
2016/9/28 19:55:11 -- # 4100000 sequences processed
2016/9/28 19:55:11 -- # 4200000 sequences processed
2016/9/28 19:55:11 -- # 4300000 sequences processed
2016/9/28 19:55:12 -- # 4400000 sequences processed
2016/9/28 19:55:13 -- # 4500000 sequences processed
2016/9/28 19:55:15 -- # 4600000 sequences processed
2016/9/28 19:55:15 -- # 4700000 sequences processed
2016/9/28 19:55:16 -- # 4800000 sequences processed
2016/9/28 19:55:16 -- # 4900000 sequences processed
2016/9/28 19:55:16 -- # 5000000 sequences processed
2016/9/28 19:55:16 -- # 5100000 sequences processed
2016/9/28 19:55:16 -- # 5200000 sequences processed
2016/9/28 19:55:16 -- # 5300000 sequences processed
2016/9/28 19:55:16 -- # 5400000 sequences processed
2016/9/28 19:55:17 -- # 5500000 sequences processed
2016/9/28 19:55:18 -- # 5600000 sequences processed
2016/9/28 19:55:19 -- # 5700000 sequences processed
2016/9/28 19:55:19 -- # 5800000 sequences processed
2016/9/28 19:55:19 -- # 5900000 sequences processed
2016/9/28 19:55:21 -- # 6000000 sequences processed
2016/9/28 19:55:22 -- # 6100000 sequences processed
2016/9/28 19:55:23 -- # 6200000 sequences processed
2016/9/28 19:55:23 -- # 6300000 sequences processed
2016/9/28 19:55:24 -- # 6400000 sequences processed
2016/9/28 19:55:24 -- # 6500000 sequences processed
2016/9/28 19:55:24 -- # 6600000 sequences processed
2016/9/28 19:55:24 -- # 6700000 sequences processed
2016/9/28 19:55:24 -- # 6800000 sequences processed
2016/9/28 19:55:24 -- # 6900000 sequences processed
2016/9/28 19:55:26 -- # 7000000 sequences processed
2016/9/28 19:55:26 -- # 7100000 sequences processed
2016/9/28 19:55:26 -- # 7200000 sequences processed
2016/9/28 19:55:27 -- # 7300000 sequences processed
2016/9/28 19:55:27 -- # 7400000 sequences processed
2016/9/28 19:55:30 -- # 7500000 sequences processed
2016/9/28 19:55:30 -- # 7600000 sequences processed
2016/9/28 19:55:30 -- # 7700000 sequences processed
2016/9/28 19:55:30 -- # 7800000 sequences processed
2016/9/28 19:55:31 -- # 7900000 sequences processed
2016/9/28 19:55:31 -- # 8000000 sequences processed
2016/9/28 19:55:31 -- # 8100000 sequences processed
2016/9/28 19:55:31 -- # 8200000 sequences processed
2016/9/28 19:55:31 -- # 8300000 sequences processed
2016/9/28 19:55:32 -- # 8400000 sequences processed
2016/9/28 19:55:34 -- # 8500000 sequences processed
2016/9/28 19:55:34 -- # 8600000 sequences processed
2016/9/28 19:55:35 -- # 8700000 sequences processed
2016/9/28 19:55:36 -- # 8800000 sequences processed
2016/9/28 19:55:37 -- # 8900000 sequences processed
2016/9/28 19:55:38 -- # 9000000 sequences processed
2016/9/28 19:55:38 -- # 9100000 sequences processed
2016/9/28 19:55:38 -- # 9200000 sequences processed
2016/9/28 19:55:38 -- # 9300000 sequences processed
2016/9/28 19:55:38 -- # 9400000 sequences processed
2016/9/28 19:55:39 -- # 9500000 sequences processed
2016/9/28 19:55:39 -- # 9600000 sequences processed
2016/9/28 19:55:39 -- # 9700000 sequences processed
2016/9/28 19:55:39 -- # 9800000 sequences processed
2016/9/28 19:55:39 -- # 9900000 sequences processed
2016/9/28 19:55:40 -- # 10000000 sequences processed
2016/9/28 19:55:41 -- # 10100000 sequences processed
2016/9/28 19:55:42 -- # 10200000 sequences processed
2016/9/28 19:55:45 -- # 10300000 sequences processed
2016/9/28 19:55:45 -- # 10400000 sequences processed
2016/9/28 19:55:46 -- # 10500000 sequences processed
2016/9/28 19:55:46 -- # 10600000 sequences processed
2016/9/28 19:55:46 -- # 10700000 sequences processed
2016/9/28 19:55:46 -- # 10800000 sequences processed
2016/9/28 19:55:46 -- # 10900000 sequences processed
2016/9/28 19:55:47 -- # 11000000 sequences processed
2016/9/28 19:55:47 -- # 11100000 sequences processed
2016/9/28 19:55:47 -- # 11200000 sequences processed
2016/9/28 19:55:47 -- # 11300000 sequences processed
2016/9/28 19:55:47 -- # 11400000 sequences processed
2016/9/28 19:55:47 -- # 11500000 sequences processed
2016/9/28 19:55:48 -- # 11600000 sequences processed
2016/9/28 19:55:48 -- # 11700000 sequences processed
2016/9/28 19:55:48 -- # 11800000 sequences processed
2016/9/28 19:55:48 -- # 11900000 sequences processed
2016/9/28 19:55:48 -- Total 11945249 sequences processed... done
2016/9/28 19:55:48 -- [GEMMapper terminated successfully in 93s. (+79s. loading)]


 Performance counter stats for 'numactl --interleave=0,1 --physcpubind=0-15 bin/gem-mapper -t 16 -I /tmp/data/indexes/HG_index_GEM/index.gem -i /tmp/data/datasets/gcat_set_039_1.fastq -o /scratch/077-hpca4se-bioinf/jlenis/results/GEM-Interleave/2595646.GEM-Interleave.batman.t16.sam':

S0       16         6157982520 cache-misses                                                  (21.96%)
S0       16      2535059879998 cycles                    #    0.000 GHz                      (21.50%)
